,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
4237,1,-2,2,-4,-5,0,0,0,-1445,0.0,-694,15,-6
3387,0,-1,2,-4,-4,0,0,0,-1905,-0.40000000000000036,-2185,5,-14
562,0,-4,2,1,3,1,0,0,-243,0.0,-465,-40,-4
549,1,0,1,0,-1,0,0,0,823,0.0,-164,6,-1
2777,0,-4,4,-8,-10,-1,-1,0,-3882,-0.5999999999999996,-2253,-5,-20
913,0,-61,0,1,-4,1,0,0,1362,0.40000000000000036,1592,45,4
9296,0,0,0,7,9,1,0,0,3943,1.1999999999999993,4243,48,-7
8832,1,-143,1,6,5,0,0,1,4939,0.40000000000000036,2073,50,-14
5062,1,18,1,4,5,0,0,0,3206,0.6000000000000005,1437,70,-7
4651,1,5,0,5,7,1,0,0,2607,0.20000000000000018,1862,13,12
9388,1,21,3,0,4,1,1,0,-630,0.0,-865,9,-24
5458,1,92,-3,0,-5,-1,1,0,-153,-0.20000000000000018,79,13,1
6122,0,1,1,3,6,1,0,0,2976,0.20000000000000018,1300,43,8
1253,0,2,-1,-7,-8,1,0,0,-4550,-1.0,-3483,-48,9
8291,1,-1,2,-5,-4,1,0,0,-2420,-0.8000000000000007,-2518,0,-5
7431,1,-4,-2,-3,-5,-1,1,0,-2416,-0.40000000000000036,-2252,-23,8
6856,1,1,3,7,0,1,1,1,5305,1.0,4619,62,10
333,0,-1,2,-3,-8,-1,0,0,-1770,0.20000000000000018,325,21,1
2362,1,-11,3,2,4,1,0,0,975,0.20000000000000018,1131,16,3
5197,0,-3,-3,2,-1,0,0,0,1789,0.40000000000000036,2100,44,-3
301,1,-2,0,-1,5,-1,0,0,-713,0.0,-1111,8,-13
2489,1,5,0,-8,-17,-1,0,0,-2711,0.0,-282,-10,19
4801,1,-8,2,-10,-4,1,0,0,-4202,-0.7999999999999998,-3846,-49,20
5594,1,10,6,8,7,1,1,0,5040,0.39999999999999947,2681,50,27
5875,1,-2,1,-2,-3,-1,0,0,-1443,-0.6000000000000005,-1629,-11,-42
746,0,5,-3,-4,-12,-1,0,0,-2105,-0.20000000000000018,-88,43,-2
9574,0,27,-13,-13,-20,0,-1,0,-6265,-1.0,-3518,-14,16
5454,0,-23,0,-4,-1,-1,0,0,-2727,-1.0,-4122,-33,-17
3673,0,-3,3,-5,-5,0,0,0,-2891,-0.8000000000000007,-3196,-44,-2
5764,0,-5,1,-2,0,0,0,0,-828,-0.20000000000000018,-1255,-25,-11
886,1,-3,4,3,6,1,0,0,1763,-0.40000000000000036,-239,24,-2
2359,1,3,1,-1,1,1,0,0,106,-0.6000000000000005,-462,32,-4
7625,0,-4,2,-5,-3,-1,0,0,-2234,-0.5999999999999996,-2021,-3,-28
3763,1,-60,3,2,4,0,0,0,233,-0.20000000000000018,-1221,-16,3
9342,0,5,2,3,1,1,1,0,1380,0.40000000000000036,1402,33,8
1127,1,0,1,-1,-1,-1,0,0,679,0.20000000000000018,1400,30,-9
2398,1,1,1,-3,-5,0,0,0,-2295,-0.40000000000000036,-2516,-44,-1
5405,1,-2,0,6,8,1,0,0,4756,0.7999999999999998,3562,64,25
509,1,1,0,3,1,1,0,0,2443,0.5999999999999996,1566,24,-7
5328,0,-6,-1,-3,0,1,-1,-1,-3025,-0.5999999999999996,-1823,-6,-3
6818,1,0,2,2,1,-1,-1,0,1579,0.20000000000000018,893,11,-8
208,0,-2,2,0,4,1,0,0,-575,-0.20000000000000018,-208,-12,-12
3668,1,4,-2,-4,-4,1,-1,0,-1626,-0.40000000000000036,-849,-31,12
2314,0,-2,-1,1,8,0,-1,-1,-1182,-0.20000000000000018,-1113,-25,-27
2267,0,-6,3,2,2,-1,1,0,1248,0.0,-243,18,-9
2065,1,75,-1,-2,1,0,-1,0,-685,-0.20000000000000018,-1871,4,-16
6756,1,4,2,-3,0,-1,0,0,-988,-0.20000000000000018,-797,28,-7
4779,1,0,-4,-1,0,-1,0,0,-930,0.0,185,-17,8
9685,1,9,1,-4,-5,-1,-1,0,-922,-0.20000000000000018,-1305,-4,3
9412,0,42,-2,-1,3,-1,0,0,-688,0.20000000000000018,-230,-49,17
6742,1,4,1,9,4,-1,0,1,5935,0.40000000000000036,2933,67,-27
3996,0,0,2,-1,1,-1,0,0,-396,0.20000000000000018,795,1,-3
5079,1,-5,3,2,7,1,0,0,1328,0.40000000000000036,1043,11,-18
5388,0,-4,1,-5,-11,-1,1,0,-2231,-0.39999999999999947,-857,5,1
7058,1,3,0,5,7,1,-1,0,3098,0.5999999999999996,1882,6,29
4427,1,27,-3,7,9,0,0,0,3188,0.5999999999999996,2289,32,16
2853,0,-21,2,-3,-8,1,1,0,-427,0.6000000000000005,1475,5,31
3453,1,-45,3,3,4,-1,0,0,3001,0.20000000000000018,1223,36,2
4122,1,-24,-2,1,3,-1,-1,0,-614,-0.20000000000000018,-1330,-29,-23
5501,0,-1,3,-1,4,-1,0,0,-1270,-0.40000000000000036,-2363,-73,-4
4652,1,3,2,5,5,-1,0,0,1952,0.40000000000000036,1542,7,-12
9238,0,-2,1,-5,-3,-1,-1,-1,-3567,-0.40000000000000036,-1828,2,4
5665,0,-30,0,-4,-6,0,-1,0,-1664,-0.40000000000000036,-990,-5,13
9652,1,-5,-1,1,1,-1,1,0,73,-0.20000000000000018,-806,-1,-10
2865,1,-1,1,4,6,0,-1,0,2040,0.0,725,-20,-1
5935,1,4,-1,3,3,0,1,0,2241,0.20000000000000018,639,24,-4
7462,0,72,-2,-1,-2,1,0,0,1291,0.40000000000000036,2116,59,48
8419,0,2,0,-9,-14,-1,0,0,-5617,-1.0,-4035,-22,-30
8426,0,3,-5,-4,-3,1,1,0,-2564,-0.40000000000000036,-2469,-45,-2
9509,0,3,-2,-3,-6,-1,0,-1,-3242,-0.20000000000000018,-950,-65,3
8945,0,0,-1,-4,-5,0,0,0,-3212,-0.5999999999999996,-1661,-9,2
4118,1,-4,2,2,3,0,0,0,-177,0.20000000000000018,-38,-3,-23
6855,1,1,2,-5,-10,1,0,0,-700,-0.40000000000000036,-1628,12,26
589,1,1,2,0,-3,1,1,0,-740,0.0,-665,-35,-12
1771,1,-1,2,-1,0,1,0,0,629,0.6000000000000005,1496,8,27
1442,1,-5,1,0,-2,-1,0,0,-648,0.0,728,-8,7
7426,0,-25,3,4,7,1,-1,-1,870,0.20000000000000018,130,5,0
8604,1,1,3,-1,-2,1,0,0,-28,0.20000000000000018,-28,-14,-2
4006,0,-16,2,1,6,1,0,0,785,0.6000000000000005,1188,-7,-4
8146,0,2,-6,-6,-15,-1,1,0,-3224,-0.40000000000000036,-1270,-31,22
8364,1,-5,3,7,11,1,0,0,4233,0.6000000000000005,3106,21,12
7593,0,3,-1,3,5,-1,0,0,2139,0.1999999999999993,850,39,-11
3258,1,0,-2,-1,-1,1,0,0,-90,-0.40000000000000036,-739,15,3
8106,1,-1,2,2,7,-1,1,0,1932,-0.20000000000000018,168,44,-8
3948,1,12,0,-3,-6,-1,1,1,381,-0.20000000000000018,108,53,2
3348,0,-6,0,-1,-3,-1,1,2,412,-0.40000000000000036,-655,-26,-14
1150,1,-3,-2,-1,-2,1,1,0,-1397,-0.40000000000000036,-1549,-32,-2
5019,0,15,1,1,-3,0,0,0,-394,0.40000000000000036,1166,-9,19
4292,1,43,0,-4,-5,0,0,0,-2462,-0.6000000000000005,-1894,-28,0
3976,1,-144,0,-4,-1,0,0,0,-1226,-0.40000000000000036,-2432,14,11
5502,0,-1,-5,-2,-2,-1,0,0,-2089,-0.5999999999999996,-2275,-49,4
540,1,1,4,8,12,1,0,0,4250,1.0,2686,26,6
9156,1,4,1,-3,1,-1,1,0,-1041,0.20000000000000018,-1114,14,0
7923,1,-18,0,2,5,-1,0,0,1121,0.40000000000000036,933,7,-11
4520,0,3,-1,1,-4,0,0,0,736,-0.40000000000000036,-349,25,-16
5980,1,6,-2,1,1,-1,1,0,1062,0.0,445,52,-13
2646,1,1,12,-2,0,-1,1,0,-986,-0.5999999999999996,-1508,-10,-8
3321,1,-23,0,5,7,0,0,0,2421,0.5999999999999996,3009,21,3
1003,0,10,2,-5,-9,-1,-1,0,-3525,-0.5999999999999996,-3278,-33,-33
8589,0,-2,3,5,11,1,0,0,1824,0.40000000000000036,1556,-7,13
6978,1,-6,-2,6,6,1,1,0,2479,0.20000000000000018,1210,-6,16
7299,0,6,-1,-1,0,1,0,0,170,0.1999999999999993,1174,26,8
1047,1,65,2,0,0,-1,-1,0,428,-0.20000000000000018,-558,-5,-6
554,0,-3,2,2,1,1,1,0,2228,0.5999999999999996,1524,24,7
4304,1,1,2,1,-2,-1,0,0,1561,0.40000000000000036,621,41,-9
1798,1,0,2,8,12,1,0,0,4801,0.40000000000000036,2127,31,-22
648,1,4,2,-1,5,1,0,0,1188,0.0,-284,47,6
9198,0,-7,3,2,1,1,-1,0,444,-0.20000000000000018,1056,8,-11
4645,1,3,1,9,5,0,-1,0,4263,0.6000000000000005,2953,29,-8
5371,0,5,0,-3,-2,-1,1,0,-1782,-0.20000000000000018,-1311,-30,-6
2860,0,-21,-1,-1,-3,0,0,0,955,0.20000000000000018,748,66,-12
24,0,15,0,-3,-3,0,0,0,-1020,0.20000000000000018,493,11,9
588,0,66,-3,-6,-1,0,0,0,-2618,-0.7999999999999998,-2637,3,-13
7012,0,-6,2,6,10,1,-1,0,3614,1.0,3374,23,22
8064,0,-91,-2,-4,-3,-1,-1,0,-2661,-0.40000000000000036,-3190,-42,-16
4654,1,-7,4,2,0,-1,0,0,996,0.20000000000000018,116,-1,5
2093,1,2,-2,-6,-4,-1,0,0,-2797,-0.8000000000000007,-2649,20,-22
1481,1,-1,-2,2,5,1,1,0,134,-0.20000000000000018,-144,-18,-4
5070,1,3,-1,1,2,0,0,0,-75,-0.39999999999999947,144,11,4
660,1,5,-1,5,8,1,0,0,2114,0.0,75,-3,0
6968,0,-3,-1,-7,-11,-1,1,0,-2368,-0.20000000000000018,-250,37,5
7514,1,7,-2,4,3,-1,1,0,-34,0.0,-122,-16,-12
718,1,2,0,0,3,1,-1,0,-1642,-0.6000000000000005,-2040,-21,-17
2679,0,2,1,1,0,-1,-1,0,1525,0.40000000000000036,873,68,-4
3053,1,-30,5,-1,0,0,0,0,25,0.20000000000000018,327,0,16
3593,0,-2,3,1,0,0,0,0,841,-0.20000000000000018,-678,6,3
4737,1,26,-3,5,4,0,0,0,2352,0.20000000000000018,707,2,-21
458,0,1,0,4,3,0,0,0,1915,0.1999999999999993,2606,4,1
7367,1,0,-1,0,3,0,1,0,-246,0.0,-870,-15,-40
451,0,5,-1,3,4,0,-1,0,1367,0.6000000000000005,2396,39,8
214,0,18,-2,0,-2,-1,0,0,-75,0.0,655,27,8
3095,1,-23,2,4,3,1,0,0,1629,0.0,677,-35,1
1149,0,5,4,4,7,1,0,0,2290,0.6000000000000005,1865,26,20
3693,0,-29,5,-3,-4,-1,0,0,-993,0.0,-1150,-18,5
1590,0,0,-2,3,4,-1,0,0,910,0.20000000000000018,1269,21,-21
7414,1,-7,-2,-1,-2,1,0,0,-377,-0.20000000000000018,-1234,2,-12
5811,0,-14,-2,-2,-7,-1,0,0,-127,0.0,515,57,-18
442,0,3,4,5,3,1,0,0,2089,0.40000000000000036,2123,-8,5
1164,1,-1,3,0,1,0,-1,1,781,-0.40000000000000036,-1744,-2,-13
686,1,0,-2,-3,-6,-1,0,0,-2827,-0.40000000000000036,-2675,-12,0
361,1,1,3,11,11,0,0,0,5035,1.2000000000000002,5420,-5,16
676,0,-6,2,-3,-5,1,-1,0,-1864,-0.40000000000000036,-1945,12,-12
8603,1,1,0,6,10,-1,1,1,4266,0.20000000000000018,2076,28,-3
1604,1,0,1,2,1,1,-1,1,1830,-0.20000000000000018,-1232,1,-8
2355,1,1,-2,-3,1,1,-1,-1,-4058,-0.8000000000000007,-3454,-67,-2
390,1,2,0,10,11,1,0,0,4544,0.6000000000000005,3126,45,-15
8004,0,4,0,-2,-5,0,0,0,-1231,-0.20000000000000018,496,32,-10
1059,1,-5,2,1,1,-1,1,1,2544,0.0,-21,36,-16
176,1,-27,-1,4,4,0,0,0,2187,0.20000000000000018,2189,24,-1
4185,1,-7,0,-6,-8,-1,1,0,-2175,-0.6000000000000005,-2305,0,2
3365,1,1,4,3,4,1,1,0,1412,0.20000000000000018,737,-24,4
8443,1,-32,2,2,4,0,0,0,2281,0.0,292,10,22
5832,1,3,3,2,-2,1,0,0,276,-0.20000000000000018,-106,-8,-4
8704,1,4,-1,0,0,0,-1,0,1315,0.20000000000000018,1402,38,14
7727,0,2,0,-3,-7,1,0,0,-1673,-0.20000000000000018,-787,-17,7
8864,0,-1,1,-3,-8,-1,0,0,-2858,-0.40000000000000036,-520,-54,-4
8479,1,-44,-1,0,3,-1,0,0,644,0.0,427,18,0
482,0,19,0,-2,-2,0,-1,0,-2420,0.0,-753,-15,-14
9382,1,-5,5,3,6,0,0,0,443,0.0,-1176,14,-31
8066,1,2,1,-1,-1,-1,0,0,1060,0.0,1708,26,30
7202,0,-67,1,-4,-3,-1,0,0,-1731,-0.6000000000000005,-1553,-9,-3
5343,0,21,0,-4,-9,-1,1,-1,-1933,-0.20000000000000018,15,36,11
2100,1,-19,-1,9,7,1,-1,1,7242,1.2000000000000002,4995,95,18
9032,1,26,4,6,10,1,0,0,3255,0.40000000000000036,1724,-7,5
3587,0,-1,-1,-7,-10,1,0,0,-3720,-0.8000000000000007,-2126,-45,31
523,1,-1,-2,-1,0,1,-1,-1,-2421,0.0,-1685,-47,4
4391,0,10,1,-5,-3,-1,0,0,-3731,-0.6000000000000005,-1458,-25,-5
6234,0,-2,-1,-11,-12,0,-1,0,-5338,-1.1999999999999993,-5445,-56,5
5440,1,3,-1,5,3,-1,1,0,2216,0.40000000000000036,1580,13,-24
9782,1,-29,-3,1,1,0,0,0,-1272,-0.40000000000000036,-1634,-54,5
7274,1,4,-1,-1,-4,0,0,0,-1228,0.0,11,26,-15
8852,1,3,1,8,10,1,0,0,4538,1.1999999999999993,3583,29,1
7457,1,25,2,4,3,0,0,0,2845,0.6000000000000005,2164,9,26
4422,0,-7,4,2,1,-1,1,0,2582,0.7999999999999998,2655,45,13
8142,1,2,3,-1,-2,1,0,0,-124,-0.20000000000000018,253,20,-8
7991,1,1,0,3,6,0,0,0,2253,0.6000000000000005,2082,48,-7
576,0,-25,-1,-3,-8,-1,0,0,-1903,0.0,-584,-10,-17
5272,1,-2,-3,4,3,1,0,0,2367,0.1999999999999993,-249,-23,20
6121,0,-1,1,2,3,-1,0,0,239,0.20000000000000018,1281,8,-11
769,0,-16,-3,0,1,1,0,0,748,0.40000000000000036,-77,15,-1
8224,0,-1,-1,-1,1,-1,0,0,-786,-0.20000000000000018,-837,-37,17
474,0,9,-2,-7,-7,-1,0,0,-3799,-0.6000000000000005,-3285,-26,-4
2602,0,1,-1,2,1,1,0,0,-105,0.20000000000000018,1881,-8,27
6286,0,22,4,0,4,1,0,0,451,0.20000000000000018,1068,4,9
9256,1,3,-1,7,8,1,0,0,2946,0.40000000000000036,1011,-15,0
5957,0,1,1,0,3,0,0,0,36,0.0,-325,-1,-24
6851,1,43,3,5,5,0,0,0,3031,0.39999999999999947,1196,35,-16
570,0,-10,5,-5,-2,1,-1,0,-2974,-0.6000000000000005,-2746,-24,-16
9048,1,-65,3,4,3,1,-1,1,1837,0.0,458,14,-12
4831,1,2,1,2,5,1,0,0,482,-0.20000000000000018,-670,-23,-12
3185,0,0,-2,3,3,0,0,0,1300,0.40000000000000036,1228,1,0
4328,0,0,1,-4,-5,-1,0,-1,-4036,-0.40000000000000036,-1844,-1,-10
2901,1,0,1,6,9,-1,0,0,2910,0.20000000000000018,856,20,-6
2024,1,1,1,5,7,1,0,0,3754,0.40000000000000036,2642,11,17
1448,1,-254,1,5,7,1,-1,-1,250,-0.20000000000000018,287,-15,-5
4489,1,1,-2,-1,1,-1,-1,0,-788,0.0,151,-7,-24
5765,1,29,1,4,7,0,0,0,2364,0.5999999999999996,2384,6,-18
7981,0,-3,0,-4,-10,1,0,0,-2935,-0.6000000000000005,-1462,-21,-11
8802,0,-24,1,-3,-7,-1,1,0,-1809,-0.20000000000000018,-1431,-23,12
5512,1,-2,-1,-10,-11,-1,0,0,-7218,-1.3999999999999995,-5853,-76,-25
6832,1,-73,3,-2,0,1,-1,0,-576,-0.20000000000000018,-1269,18,-6
777,0,9,-3,-3,-11,-1,0,0,-2695,-0.20000000000000018,-1042,-72,0
4132,0,4,-1,-2,1,-1,-1,0,-468,-0.20000000000000018,-581,2,4
2828,0,18,-14,-10,-14,-1,-1,0,-5571,-0.40000000000000036,-2139,-45,4
6230,0,4,-3,7,6,-1,1,0,3422,0.6000000000000005,2271,16,-4
3285,0,-20,6,3,3,0,-1,0,1218,0.20000000000000018,1167,-9,-1
6828,1,3,-3,-10,-11,-1,0,-1,-6676,-0.6000000000000005,-3924,-20,-17
8414,1,-2,3,3,1,0,0,0,239,0.0,285,-42,5
2367,1,2,0,2,6,1,0,0,1672,0.20000000000000018,1341,10,9
8907,0,-20,-3,5,6,1,0,0,2536,0.0,746,4,3
3725,0,1,2,3,5,1,-1,0,204,-0.40000000000000036,-830,16,-12
7018,0,3,1,-3,-8,1,0,0,-492,0.0,175,3,21
5604,1,0,-2,1,-5,1,-1,0,1827,0.0,972,46,-8
1733,0,3,-1,0,-1,-1,0,0,-986,-0.20000000000000018,-484,-27,-14
2492,1,-26,13,1,6,1,0,0,143,0.20000000000000018,845,-5,16
2776,1,0,1,2,-1,1,0,0,955,0.20000000000000018,642,9,-7
3612,0,-1,1,4,11,1,0,0,1328,0.0,1106,-5,25
4134,1,-173,3,1,5,-1,0,0,318,0.0,370,17,-8
436,1,3,0,2,-2,0,0,0,3089,0.40000000000000036,1750,69,4
7781,0,-1,-1,-4,-6,-1,0,0,-1311,-0.40000000000000036,-1472,52,-36
4356,1,0,-2,2,-2,-1,1,1,3347,0.6000000000000005,2958,23,29
3409,1,14,-2,2,3,1,0,0,2060,0.40000000000000036,1621,14,20
5239,0,-2,0,1,2,1,0,0,-178,0.20000000000000018,738,-40,3
9429,1,74,0,4,9,0,0,0,3128,0.7999999999999998,2919,0,5
939,0,-24,5,0,0,0,0,0,1344,0.0,1195,17,14
8884,1,0,0,1,3,0,0,0,1899,0.20000000000000018,896,3,14
2995,0,-40,-4,-1,-2,-1,1,0,-2673,-0.5999999999999996,-1867,-72,-8
2088,0,-9,-2,-1,-1,-1,0,0,33,0.0,817,39,-3
7993,0,1,-1,3,0,1,1,0,1716,0.40000000000000036,1837,-14,24
39,0,-18,-1,-3,-3,-1,1,0,-1683,-0.40000000000000036,-1363,-23,4
2168,0,-3,1,-6,-11,-1,0,0,-4625,0.0,-1753,-27,-5
4358,1,-3,2,6,11,0,0,0,4581,0.7999999999999998,2792,57,20
2122,1,-5,2,-3,-5,0,0,0,-2475,-0.7999999999999998,-2226,-11,-19
1126,1,2,1,4,4,0,0,0,2376,0.20000000000000018,1325,28,7
7338,1,7,1,7,9,1,-1,1,4783,0.5999999999999996,2851,42,-16
1649,0,-22,11,-10,-10,0,0,0,-6050,-1.0,-4081,-66,-7
2056,0,-31,0,-7,-7,-1,0,0,-3063,-0.5999999999999996,-2326,4,14
7613,0,4,-3,0,-2,0,1,0,202,0.20000000000000018,686,-16,18
44,1,-21,0,-1,0,-1,1,0,16,0.40000000000000036,433,9,11
6006,1,4,0,3,-2,1,0,1,3126,0.7999999999999998,3795,47,12
7465,1,2,-1,-1,1,1,0,0,206,0.0,-460,7,6
1165,1,-68,-2,1,1,-1,0,0,283,0.20000000000000018,608,-19,18
7076,0,22,0,-7,-10,-1,1,-1,-3847,0.0,-933,-44,17
230,0,0,-2,-1,-1,1,0,0,-259,-0.40000000000000036,-1001,-26,-6
4299,0,0,-2,-3,-3,-1,0,0,-2320,-0.5999999999999996,-2276,-14,-23
8349,0,8,-3,0,2,-1,0,0,857,0.20000000000000018,1040,32,-4
4519,1,4,3,-2,-3,1,0,0,-1592,-0.40000000000000036,-2199,-37,-1
5888,1,-4,0,2,3,-1,1,0,2369,0.5999999999999996,2245,56,-5
7729,0,0,2,-3,-9,-1,0,0,-1402,0.0,-90,4,-5
8258,1,5,0,4,10,1,1,0,1768,0.0,939,16,7
1717,1,-4,3,2,4,-1,1,0,2577,0.40000000000000036,2592,25,22
7013,0,-104,2,6,1,1,0,1,4733,0.40000000000000036,1669,63,-5
7024,1,-26,-3,0,2,-1,0,0,218,-0.20000000000000018,-598,2,-7
7130,1,-2,1,5,6,-1,0,0,4093,0.6000000000000005,1925,16,8
8063,1,3,0,1,6,1,-1,0,-49,0.0,-1803,-43,-12
2601,0,-39,2,0,-2,0,0,0,544,0.6000000000000005,2063,25,26
94,0,-2,-2,0,3,1,0,0,-1031,-0.20000000000000018,-394,-46,-12
8769,1,13,1,6,6,1,0,0,2596,0.40000000000000036,1052,-17,-11
3610,1,3,2,-1,-2,1,0,0,-1084,-0.40000000000000036,-1632,-6,-22
8863,1,37,-2,8,3,1,1,2,4380,1.0,3242,7,2
8052,0,137,2,1,-1,1,0,0,-26,0.40000000000000036,989,30,8
8988,0,0,2,-1,2,-1,0,0,-342,-0.8000000000000007,-2245,0,-1
9179,1,63,2,3,5,-1,0,0,2112,0.6000000000000005,2566,19,-4
7900,1,2,0,-1,-2,-1,1,0,1299,-0.20000000000000018,-918,34,10
3834,1,2,-4,4,4,-1,1,0,286,0.20000000000000018,-12,-13,-9
2568,0,2,-1,-7,-9,-1,0,0,-3553,-0.40000000000000036,-1730,-13,0
9329,0,34,-1,-3,-2,1,0,0,-1035,0.0,582,30,5
2418,0,-9,3,-1,-3,-1,1,0,-324,0.40000000000000036,1651,-3,7
7795,1,-14,-2,1,-3,-1,0,0,-514,-0.40000000000000036,-1465,-27,-13
8323,1,4,-1,1,4,-1,-1,0,-77,-0.20000000000000018,-1515,4,-26
2689,0,0,-4,-4,-2,-1,0,0,-1798,-0.20000000000000018,-1804,-15,-15
3945,1,0,1,7,9,1,0,0,3331,0.40000000000000036,1795,50,-24
6941,1,4,1,2,-4,-1,0,0,2556,0.40000000000000036,3518,52,4
4893,0,-7,-4,-4,-10,1,0,0,-3014,-0.1999999999999993,-357,-65,-1
9347,1,10,-6,8,10,1,0,0,4378,0.6000000000000005,3157,-11,19
3831,0,25,4,3,5,-1,0,0,1421,0.0,-792,-24,-27
6974,1,-3,3,4,5,1,1,0,3246,0.40000000000000036,1680,25,11
5281,0,-4,-1,0,-6,-1,0,0,1591,0.8000000000000007,1901,46,9
7832,1,0,-3,-6,-11,-1,-1,0,-2528,-0.7999999999999998,-2509,27,-1
8097,1,13,2,5,10,0,0,0,2422,0.20000000000000018,656,14,-2
3624,1,-9,0,-4,-6,1,1,0,-2279,-0.40000000000000036,-958,-41,28
8083,1,2,1,0,5,0,0,0,995,0.0,-458,-1,4
303,1,-6,-1,-2,-1,-1,0,0,-459,-0.39999999999999947,-307,-5,12
3815,0,2,-2,-1,-3,1,-1,1,-190,0.0,-576,-32,23
5617,1,-36,-1,0,1,1,0,0,-260,-0.40000000000000036,-369,-7,-1
5685,0,17,-2,4,0,-1,1,0,2782,1.3999999999999995,4425,32,12
884,0,-4,-2,-2,-2,-1,0,0,-805,0.0,254,19,-10
814,0,0,1,-5,-7,0,0,0,-3874,-0.40000000000000036,-2423,-54,-2
9089,1,61,0,0,0,-1,0,0,-106,-0.20000000000000018,-827,-33,-11
717,0,4,-3,-3,-1,-1,1,0,-802,0.0,-842,2,-12
9128,0,1,0,0,-3,1,-1,0,-1243,0.0,-1261,-4,-13
4392,1,-1,1,1,0,-1,0,0,1771,0.40000000000000036,1846,35,26
2611,1,22,0,0,-4,1,0,0,-795,0.0,236,-2,4
4860,1,-2,1,0,0,-1,1,0,316,0.0,-597,17,-5
2992,1,-6,-2,2,7,0,1,0,1698,0.20000000000000018,1171,-19,18
5438,1,-27,0,2,0,1,0,0,1239,-0.20000000000000018,-1051,22,-25
4342,0,-27,2,-2,-1,1,1,0,-745,-0.20000000000000018,-1826,34,-22
1423,1,0,-1,2,5,1,0,0,1012,-0.20000000000000018,519,2,-5
195,1,3,2,0,2,-1,1,0,1917,-0.40000000000000036,-179,16,3
4069,1,3,0,5,0,0,0,1,3028,0.5999999999999996,2524,27,-3
2404,1,2,-1,-1,0,-1,0,0,-185,0.0,45,3,-11
8980,0,-4,2,0,0,0,0,0,870,0.20000000000000018,703,7,7
9564,0,-1,0,1,8,1,0,0,-37,0.0,-100,-13,-6
2994,0,3,-2,6,13,1,0,0,3454,0.20000000000000018,175,6,-13
6838,0,13,-1,2,2,-1,0,0,620,-0.20000000000000018,-226,5,4
8810,1,-3,-2,-4,-3,-1,0,0,-2377,-0.40000000000000036,-2338,-48,4
9433,0,19,2,-4,-5,0,0,0,-3049,-0.6000000000000005,-2220,-32,-12
1538,1,-25,1,3,3,1,0,0,-259,-0.40000000000000036,-1115,-41,1
6648,0,0,3,-3,-6,1,0,0,-2039,-0.40000000000000036,-484,-33,20
8690,0,1,-5,-3,-10,0,0,0,-1354,-0.6000000000000005,-798,4,7
8057,1,-4,-1,1,-1,1,0,0,1443,-0.20000000000000018,-453,26,-8
1574,0,8,0,0,3,1,0,0,60,-0.20000000000000018,323,-18,-9
2897,1,-15,-2,3,-3,1,1,0,1530,0.20000000000000018,2220,13,31
3331,0,1,1,3,9,1,1,0,2547,0.20000000000000018,1517,31,8
2872,0,-25,1,-5,-5,1,0,-1,-4752,-0.5999999999999996,-2451,-64,5
7396,0,7,-2,-1,-4,-1,-1,0,-1716,-0.5999999999999996,-1094,-24,-22
4999,0,42,-4,-1,-2,0,0,0,-1752,-0.7999999999999998,-1746,-18,-26
7975,0,14,0,-4,-5,-1,1,0,-1111,0.0,679,47,4
5515,1,-1,2,-1,-3,-1,0,0,-265,-0.20000000000000018,-872,10,-13
8993,0,-24,0,-9,-15,-1,0,0,-3586,-0.5999999999999996,-2271,34,0
6992,0,2,0,5,4,0,1,0,1227,0.0,1050,43,5
3500,0,-27,20,-2,-1,-1,-1,0,-729,0.0,-620,11,-13
2007,1,-24,1,6,4,-1,0,0,3087,0.39999999999999947,2543,-15,-4
9647,0,88,0,-4,-4,1,-1,0,-2636,-0.40000000000000036,-1390,-42,9
4110,0,-6,-1,8,11,0,1,0,2252,0.0,1086,-55,-2
7931,0,-107,-1,-1,-1,0,1,0,-1093,-0.40000000000000036,-1572,-32,-7
4722,0,24,0,0,0,0,0,0,297,0.5999999999999996,1283,-20,7
1787,0,-22,-3,-6,-9,-1,-1,0,-3389,-0.6000000000000005,-1855,-9,-20
853,1,1,0,-2,-2,-1,0,0,-1530,-0.40000000000000036,-1114,-22,-24
2848,0,3,-3,0,2,0,0,0,-302,0.20000000000000018,764,-5,23
5335,0,-4,1,4,3,1,0,0,1824,0.20000000000000018,1204,11,0
6268,1,-1,1,1,-5,1,0,0,1301,0.20000000000000018,1123,38,6
5624,0,0,0,3,0,0,0,0,1398,0.20000000000000018,1802,-7,16
1359,1,1,1,10,8,1,0,0,4289,0.5999999999999996,3990,42,10
33,1,1,1,1,0,-1,0,0,71,0.0,-359,-21,7
4244,0,-3,2,1,0,-1,0,0,713,0.40000000000000036,-58,17,7
9628,0,6,0,2,4,0,1,0,3135,0.6000000000000005,2366,56,20
9334,1,4,0,7,6,1,-1,0,2739,0.20000000000000018,1170,-36,-1
4348,0,1,0,2,-2,1,1,0,767,0.20000000000000018,796,-10,16
9203,0,-20,0,-2,-5,1,0,0,-1114,-0.20000000000000018,-417,-5,-7
3191,1,6,-2,8,11,1,1,0,4429,0.6000000000000005,3004,16,6
